Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00170 ; 22/12/2025 ; 18:00 ; 00554 ; 00041 ; 00185 ; 00003 ; 00000 ; 00000 ; 00544 ; 00039 ; 00116 ; 00000 ; 00000 ; 00000
00170 ; 22/12/2025 ; 19:00 ; 00439 ; 00033 ; 00134 ; 00000 ; 00000 ; 00000 ; 00505 ; 00030 ; 00106 ; 00001 ; 00000 ; 00000
00170 ; 22/12/2025 ; 20:00 ; 00326 ; 00017 ; 00066 ; 00000 ; 00000 ; 00000 ; 00452 ; 00021 ; 00071 ; 00001 ; 00000 ; 00000
00170 ; 22/12/2025 ; 21:00 ; 00242 ; 00011 ; 00047 ; 00000 ; 00000 ; 00000 ; 00376 ; 00014 ; 00044 ; 00000 ; 00000 ; 00000
00170 ; 22/12/2025 ; 22:00 ; 00163 ; 00007 ; 00028 ; 00000 ; 00000 ; 00000 ; 00245 ; 00005 ; 00013 ; 00000 ; 00000 ; 00000
00170 ; 22/12/2025 ; 23:00 ; 00112 ; 00002 ; 00017 ; 00000 ; 00000 ; 00000 ; 00150 ; 00010 ; 00013 ; 00000 ; 00000 ; 00000
00170 ; 22/12/2025 ; 24:00 ; 00034 ; 00005 ; 00005 ; 00000 ; 00000 ; 00000 ; 00055 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 01:00 ; 00028 ; 00003 ; 00010 ; 00000 ; 00000 ; 00000 ; 00027 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 02:00 ; 00017 ; 00004 ; 00003 ; 00000 ; 00000 ; 00000 ; 00017 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 03:00 ; 00012 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000 ; 00011 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 04:00 ; 00019 ; 00002 ; 00001 ; 00001 ; 00000 ; 00000 ; 00018 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 05:00 ; 00025 ; 00003 ; 00005 ; 00000 ; 00000 ; 00000 ; 00119 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 06:00 ; 00167 ; 00023 ; 00045 ; 00000 ; 00000 ; 00000 ; 00250 ; 00019 ; 00013 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 07:00 ; 00233 ; 00029 ; 00049 ; 00004 ; 00000 ; 00000 ; 00232 ; 00043 ; 00022 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 08:00 ; 00397 ; 00052 ; 00178 ; 00002 ; 00000 ; 00000 ; 00517 ; 00073 ; 00112 ; 00002 ; 00000 ; 00000
00170 ; 23/12/2025 ; 09:00 ; 00401 ; 00076 ; 00146 ; 00002 ; 00000 ; 00000 ; 00430 ; 00097 ; 00102 ; 00004 ; 00000 ; 00000
00170 ; 23/12/2025 ; 10:00 ; 00448 ; 00088 ; 00152 ; 00001 ; 00000 ; 00000 ; 00375 ; 00096 ; 00073 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 11:00 ; 00443 ; 00092 ; 00156 ; 00005 ; 00000 ; 00000 ; 00410 ; 00096 ; 00083 ; 00001 ; 00000 ; 00000
00170 ; 23/12/2025 ; 12:00 ; 00476 ; 00087 ; 00150 ; 00003 ; 00000 ; 00000 ; 00469 ; 00085 ; 00099 ; 00003 ; 00000 ; 00000
00170 ; 23/12/2025 ; 13:00 ; 00472 ; 00087 ; 00163 ; 00005 ; 00000 ; 00000 ; 00513 ; 00084 ; 00135 ; 00003 ; 00000 ; 00000
00170 ; 23/12/2025 ; 14:00 ; 00505 ; 00056 ; 00169 ; 00000 ; 00000 ; 00000 ; 00536 ; 00072 ; 00142 ; 00002 ; 00000 ; 00000
00170 ; 23/12/2025 ; 15:00 ; 00513 ; 00057 ; 00176 ; 00001 ; 00000 ; 00000 ; 00496 ; 00050 ; 00106 ; 00003 ; 00000 ; 00000
00170 ; 23/12/2025 ; 16:00 ; 00512 ; 00066 ; 00161 ; 00001 ; 00000 ; 00000 ; 00494 ; 00044 ; 00122 ; 00001 ; 00000 ; 00000
00170 ; 23/12/2025 ; 17:00 ; 00452 ; 00061 ; 00177 ; 00001 ; 00000 ; 00000 ; 00533 ; 00045 ; 00108 ; 00001 ; 00000 ; 00000
00170 ; 23/12/2025 ; 18:00 ; 00530 ; 00030 ; 00138 ; 00000 ; 00000 ; 00000 ; 00585 ; 00040 ; 00126 ; 00002 ; 00000 ; 00000
00170 ; 23/12/2025 ; 19:00 ; 00437 ; 00020 ; 00116 ; 00000 ; 00000 ; 00000 ; 00556 ; 00025 ; 00105 ; 00001 ; 00000 ; 00000
00170 ; 23/12/2025 ; 20:00 ; 00331 ; 00015 ; 00059 ; 00002 ; 00000 ; 00000 ; 00471 ; 00013 ; 00082 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 21:00 ; 00294 ; 00009 ; 00052 ; 00000 ; 00000 ; 00000 ; 00385 ; 00014 ; 00061 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 22:00 ; 00205 ; 00010 ; 00028 ; 00000 ; 00000 ; 00000 ; 00260 ; 00008 ; 00024 ; 00000 ; 00000 ; 00000
00170 ; 23/12/2025 ; 23:00 ; 00136 ; 00002 ; 00020 ; 00000 ; 00000 ; 00000 ; 00158 ; 00005 ; 00010 ; 00001 ; 00000 ; 00000
00170 ; 23/12/2025 ; 24:00 ; 00065 ; 00004 ; 00012 ; 00000 ; 00000 ; 00000 ; 00057 ; 00002 ; 00006 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 01:00 ; 00037 ; 00001 ; 00004 ; 00000 ; 00000 ; 00000 ; 00048 ; 00008 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 02:00 ; 00018 ; 00002 ; 00006 ; 00000 ; 00000 ; 00000 ; 00026 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 03:00 ; 00012 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 04:00 ; 00019 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00015 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 05:00 ; 00013 ; 00004 ; 00002 ; 00000 ; 00000 ; 00000 ; 00024 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 06:00 ; 00054 ; 00007 ; 00008 ; 00000 ; 00000 ; 00000 ; 00055 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 07:00 ; 00095 ; 00030 ; 00015 ; 00000 ; 00000 ; 00000 ; 00070 ; 00023 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 08:00 ; 00152 ; 00020 ; 00030 ; 00000 ; 00000 ; 00000 ; 00191 ; 00021 ; 00011 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 09:00 ; 00198 ; 00016 ; 00031 ; 00000 ; 00000 ; 00000 ; 00196 ; 00026 ; 00017 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 10:00 ; 00246 ; 00027 ; 00051 ; 00001 ; 00000 ; 00000 ; 00264 ; 00030 ; 00021 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 11:00 ; 00299 ; 00020 ; 00054 ; 00000 ; 00000 ; 00000 ; 00303 ; 00035 ; 00039 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 12:00 ; 00344 ; 00025 ; 00048 ; 00000 ; 00000 ; 00000 ; 00369 ; 00032 ; 00051 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 13:00 ; 00368 ; 00025 ; 00068 ; 00001 ; 00000 ; 00000 ; 00384 ; 00023 ; 00053 ; 00001 ; 00000 ; 00000
00170 ; 24/12/2025 ; 14:00 ; 00334 ; 00009 ; 00052 ; 00000 ; 00000 ; 00000 ; 00355 ; 00013 ; 00043 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 15:00 ; 00280 ; 00010 ; 00044 ; 00000 ; 00000 ; 00000 ; 00291 ; 00004 ; 00029 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 16:00 ; 00263 ; 00010 ; 00029 ; 00000 ; 00000 ; 00000 ; 00252 ; 00009 ; 00026 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 17:00 ; 00225 ; 00006 ; 00042 ; 00000 ; 00000 ; 00000 ; 00315 ; 00005 ; 00024 ; 00001 ; 00000 ; 00000
00170 ; 24/12/2025 ; 18:00 ; 00287 ; 00001 ; 00046 ; 00000 ; 00000 ; 00000 ; 00349 ; 00008 ; 00045 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 19:00 ; 00258 ; 00004 ; 00044 ; 00001 ; 00000 ; 00000 ; 00411 ; 00005 ; 00059 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 20:00 ; 00231 ; 00003 ; 00043 ; 00000 ; 00000 ; 00000 ; 00344 ; 00001 ; 00027 ; 00001 ; 00000 ; 00000
00170 ; 24/12/2025 ; 21:00 ; 00199 ; 00001 ; 00032 ; 00000 ; 00000 ; 00000 ; 00275 ; 00002 ; 00032 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 22:00 ; 00114 ; 00000 ; 00018 ; 00000 ; 00000 ; 00000 ; 00127 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 23:00 ; 00036 ; 00000 ; 00009 ; 00000 ; 00000 ; 00000 ; 00050 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 24/12/2025 ; 24:00 ; 00072 ; 00001 ; 00009 ; 00000 ; 00000 ; 00000 ; 00068 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 01:00 ; 00130 ; 00000 ; 00019 ; 00000 ; 00000 ; 00000 ; 00105 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 02:00 ; 00089 ; 00001 ; 00014 ; 00000 ; 00000 ; 00000 ; 00114 ; 00001 ; 00003 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 03:00 ; 00052 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 04:00 ; 00018 ; 00001 ; 00005 ; 00000 ; 00000 ; 00000 ; 00027 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 05:00 ; 00010 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 06:00 ; 00015 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00025 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 07:00 ; 00029 ; 00001 ; 00001 ; 00000 ; 00000 ; 00000 ; 00035 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 08:00 ; 00029 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 09:00 ; 00058 ; 00002 ; 00007 ; 00000 ; 00000 ; 00000 ; 00056 ; 00002 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 10:00 ; 00074 ; 00003 ; 00011 ; 00000 ; 00000 ; 00000 ; 00080 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 11:00 ; 00116 ; 00003 ; 00009 ; 00000 ; 00000 ; 00000 ; 00118 ; 00007 ; 00004 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 12:00 ; 00204 ; 00001 ; 00017 ; 00001 ; 00000 ; 00000 ; 00214 ; 00001 ; 00004 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 13:00 ; 00325 ; 00006 ; 00045 ; 00000 ; 00000 ; 00000 ; 00373 ; 00007 ; 00033 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 14:00 ; 00342 ; 00004 ; 00057 ; 00000 ; 00000 ; 00000 ; 00442 ; 00002 ; 00053 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 15:00 ; 00183 ; 00001 ; 00027 ; 00000 ; 00000 ; 00000 ; 00210 ; 00001 ; 00013 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 16:00 ; 00096 ; 00001 ; 00008 ; 00000 ; 00000 ; 00000 ; 00093 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 17:00 ; 00178 ; 00003 ; 00031 ; 00000 ; 00000 ; 00000 ; 00159 ; 00005 ; 00007 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 18:00 ; 00331 ; 00004 ; 00047 ; 00000 ; 00000 ; 00000 ; 00298 ; 00005 ; 00020 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 19:00 ; 00477 ; 00007 ; 00123 ; 00002 ; 00000 ; 00000 ; 00362 ; 00001 ; 00037 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 20:00 ; 00470 ; 00001 ; 00122 ; 00000 ; 00000 ; 00000 ; 00419 ; 00005 ; 00045 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 21:00 ; 00269 ; 00006 ; 00043 ; 00000 ; 00000 ; 00000 ; 00253 ; 00006 ; 00016 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 22:00 ; 00148 ; 00004 ; 00030 ; 00000 ; 00000 ; 00000 ; 00144 ; 00005 ; 00010 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 23:00 ; 00080 ; 00005 ; 00009 ; 00000 ; 00000 ; 00000 ; 00084 ; 00006 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 25/12/2025 ; 24:00 ; 00057 ; 00005 ; 00009 ; 00000 ; 00000 ; 00000 ; 00048 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 01:00 ; 00031 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00028 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 02:00 ; 00014 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000 ; 00023 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 03:00 ; 00012 ; 00003 ; 00004 ; 00000 ; 00000 ; 00000 ; 00028 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 04:00 ; 00020 ; 00007 ; 00003 ; 00000 ; 00000 ; 00000 ; 00029 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 05:00 ; 00029 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00049 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 06:00 ; 00089 ; 00012 ; 00009 ; 00002 ; 00000 ; 00000 ; 00073 ; 00011 ; 00001 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 07:00 ; 00117 ; 00027 ; 00027 ; 00001 ; 00000 ; 00000 ; 00096 ; 00026 ; 00006 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 08:00 ; 00201 ; 00035 ; 00046 ; 00001 ; 00000 ; 00000 ; 00241 ; 00028 ; 00028 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 09:00 ; 00287 ; 00033 ; 00047 ; 00001 ; 00000 ; 00000 ; 00257 ; 00029 ; 00033 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 10:00 ; 00342 ; 00024 ; 00056 ; 00001 ; 00000 ; 00000 ; 00303 ; 00042 ; 00037 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 11:00 ; 00446 ; 00025 ; 00096 ; 00000 ; 00000 ; 00000 ; 00320 ; 00044 ; 00050 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 12:00 ; 00446 ; 00043 ; 00145 ; 00001 ; 00000 ; 00000 ; 00378 ; 00049 ; 00053 ; 00001 ; 00000 ; 00000
00170 ; 26/12/2025 ; 13:00 ; 00448 ; 00036 ; 00112 ; 00001 ; 00000 ; 00000 ; 00397 ; 00029 ; 00052 ; 00001 ; 00000 ; 00000
00170 ; 26/12/2025 ; 14:00 ; 00377 ; 00025 ; 00097 ; 00002 ; 00000 ; 00000 ; 00405 ; 00025 ; 00046 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 15:00 ; 00406 ; 00021 ; 00068 ; 00000 ; 00000 ; 00000 ; 00364 ; 00019 ; 00034 ; 00001 ; 00000 ; 00000
00170 ; 26/12/2025 ; 16:00 ; 00408 ; 00024 ; 00107 ; 00001 ; 00000 ; 00000 ; 00321 ; 00023 ; 00037 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 17:00 ; 00500 ; 00024 ; 00108 ; 00000 ; 00000 ; 00000 ; 00402 ; 00016 ; 00034 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 18:00 ; 00433 ; 00021 ; 00110 ; 00000 ; 00000 ; 00000 ; 00385 ; 00014 ; 00054 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 19:00 ; 00370 ; 00019 ; 00089 ; 00000 ; 00000 ; 00000 ; 00409 ; 00012 ; 00055 ; 00001 ; 00000 ; 00000
00170 ; 26/12/2025 ; 20:00 ; 00285 ; 00009 ; 00045 ; 00000 ; 00000 ; 00000 ; 00387 ; 00013 ; 00044 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 21:00 ; 00210 ; 00007 ; 00041 ; 00000 ; 00000 ; 00000 ; 00300 ; 00008 ; 00032 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 22:00 ; 00139 ; 00007 ; 00020 ; 00000 ; 00000 ; 00000 ; 00202 ; 00007 ; 00008 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 23:00 ; 00073 ; 00009 ; 00013 ; 00000 ; 00000 ; 00000 ; 00133 ; 00010 ; 00006 ; 00000 ; 00000 ; 00000
00170 ; 26/12/2025 ; 24:00 ; 00055 ; 00002 ; 00007 ; 00000 ; 00000 ; 00000 ; 00108 ; 00003 ; 00004 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 01:00 ; 00030 ; 00001 ; 00012 ; 00000 ; 00000 ; 00000 ; 00062 ; 00007 ; 00003 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 02:00 ; 00017 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 03:00 ; 00013 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 04:00 ; 00013 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00008 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 05:00 ; 00019 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000 ; 00021 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 06:00 ; 00065 ; 00004 ; 00009 ; 00000 ; 00000 ; 00000 ; 00061 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 07:00 ; 00062 ; 00017 ; 00019 ; 00002 ; 00000 ; 00000 ; 00070 ; 00008 ; 00003 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 08:00 ; 00095 ; 00003 ; 00025 ; 00000 ; 00000 ; 00000 ; 00121 ; 00015 ; 00007 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 09:00 ; 00143 ; 00015 ; 00024 ; 00000 ; 00000 ; 00000 ; 00204 ; 00010 ; 00014 ; 00001 ; 00000 ; 00000
00170 ; 27/12/2025 ; 10:00 ; 00250 ; 00015 ; 00035 ; 00001 ; 00000 ; 00000 ; 00271 ; 00016 ; 00017 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 11:00 ; 00363 ; 00009 ; 00075 ; 00000 ; 00000 ; 00000 ; 00392 ; 00014 ; 00038 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 12:00 ; 00414 ; 00014 ; 00097 ; 00000 ; 00000 ; 00000 ; 00357 ; 00023 ; 00032 ; 00001 ; 00000 ; 00000
00170 ; 27/12/2025 ; 13:00 ; 00374 ; 00016 ; 00067 ; 00000 ; 00000 ; 00000 ; 00356 ; 00019 ; 00055 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 14:00 ; 00345 ; 00013 ; 00067 ; 00000 ; 00000 ; 00000 ; 00374 ; 00013 ; 00032 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 15:00 ; 00385 ; 00007 ; 00068 ; 00000 ; 00000 ; 00000 ; 00299 ; 00008 ; 00025 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 16:00 ; 00355 ; 00012 ; 00060 ; 00001 ; 00000 ; 00000 ; 00246 ; 00008 ; 00014 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 17:00 ; 00379 ; 00007 ; 00057 ; 00000 ; 00000 ; 00000 ; 00271 ; 00004 ; 00013 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 18:00 ; 00350 ; 00004 ; 00066 ; 00000 ; 00000 ; 00000 ; 00301 ; 00012 ; 00020 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 19:00 ; 00304 ; 00005 ; 00064 ; 00000 ; 00000 ; 00000 ; 00371 ; 00007 ; 00037 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 20:00 ; 00242 ; 00004 ; 00036 ; 00000 ; 00000 ; 00000 ; 00313 ; 00005 ; 00025 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 21:00 ; 00241 ; 00006 ; 00038 ; 00000 ; 00000 ; 00000 ; 00334 ; 00003 ; 00037 ; 00001 ; 00000 ; 00000
00170 ; 27/12/2025 ; 22:00 ; 00189 ; 00002 ; 00025 ; 00000 ; 00000 ; 00000 ; 00238 ; 00002 ; 00020 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 23:00 ; 00105 ; 00001 ; 00010 ; 00000 ; 00000 ; 00000 ; 00188 ; 00003 ; 00009 ; 00000 ; 00000 ; 00000
00170 ; 27/12/2025 ; 24:00 ; 00074 ; 00001 ; 00015 ; 00001 ; 00000 ; 00000 ; 00122 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 01:00 ; 00046 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000 ; 00079 ; 00003 ; 00006 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 02:00 ; 00023 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00037 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 03:00 ; 00016 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 04:00 ; 00004 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 05:00 ; 00010 ; 00002 ; 00002 ; 00000 ; 00000 ; 00000 ; 00021 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 06:00 ; 00050 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00033 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 07:00 ; 00052 ; 00001 ; 00008 ; 00000 ; 00000 ; 00000 ; 00053 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 08:00 ; 00107 ; 00003 ; 00009 ; 00000 ; 00000 ; 00000 ; 00066 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 09:00 ; 00166 ; 00007 ; 00014 ; 00000 ; 00000 ; 00000 ; 00108 ; 00007 ; 00007 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 10:00 ; 00208 ; 00004 ; 00025 ; 00000 ; 00000 ; 00000 ; 00191 ; 00011 ; 00011 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 11:00 ; 00262 ; 00008 ; 00038 ; 00000 ; 00000 ; 00000 ; 00233 ; 00008 ; 00010 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 12:00 ; 00267 ; 00010 ; 00038 ; 00000 ; 00000 ; 00000 ; 00277 ; 00011 ; 00019 ; 00001 ; 00000 ; 00000
00170 ; 28/12/2025 ; 13:00 ; 00278 ; 00008 ; 00037 ; 00000 ; 00000 ; 00000 ; 00279 ; 00006 ; 00016 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 14:00 ; 00242 ; 00001 ; 00031 ; 00000 ; 00000 ; 00000 ; 00291 ; 00005 ; 00026 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 15:00 ; 00238 ; 00004 ; 00034 ; 00000 ; 00000 ; 00000 ; 00271 ; 00011 ; 00021 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 16:00 ; 00234 ; 00006 ; 00028 ; 00000 ; 00000 ; 00000 ; 00252 ; 00015 ; 00014 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 17:00 ; 00262 ; 00006 ; 00031 ; 00001 ; 00000 ; 00000 ; 00275 ; 00019 ; 00025 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 18:00 ; 00308 ; 00006 ; 00041 ; 00000 ; 00000 ; 00000 ; 00349 ; 00007 ; 00035 ; 00001 ; 00000 ; 00000
00170 ; 28/12/2025 ; 19:00 ; 00257 ; 00004 ; 00060 ; 00000 ; 00000 ; 00000 ; 00377 ; 00015 ; 00034 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 20:00 ; 00242 ; 00003 ; 00028 ; 00000 ; 00000 ; 00000 ; 00318 ; 00006 ; 00041 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 21:00 ; 00213 ; 00004 ; 00034 ; 00000 ; 00000 ; 00000 ; 00288 ; 00004 ; 00022 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 22:00 ; 00147 ; 00006 ; 00022 ; 00000 ; 00000 ; 00000 ; 00213 ; 00010 ; 00012 ; 00000 ; 00000 ; 00000
00170 ; 28/12/2025 ; 23:00 ; 00091 ; 00007 ; 00016 ; 00000 ; 00000 ; 00000 ; 00137 ; 00005 ; 00003 ; 00000 ; 00000 ; 00000
